Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Category
45052849,2019-12-01T01:42:46.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10002,151 RIVINGTON STREET,RIVINGTON STREET,SUFFOLK STREET,CLINTON STREET,SUFFOLK STREET,CLINTON STREET,,NEW YORK,RIVINGTON STREET,,In Progress,,,,03 MANHATTAN,1003480015,MANHATTAN,988229,201318,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.71924723651836,-73.98564578,"{'longitude': '-73.98564578325737', 'latitude': '40.71924723651836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052150,2019-12-01T01:42:25.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,332 RUTLAND ROAD,RUTLAND ROAD,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,,BROOKLYN,RUTLAND ROAD,,In Progress,,,,09 BROOKLYN,3048090015,BROOKLYN,998250,179538,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.659455975066265,-73.94954036,"{'longitude': '-73.9495403560419', 'latitude': '40.659455975066265', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050550,2019-12-01T01:42:05.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11216,738 ST JOHNS PLACE,ST JOHNS PLACE,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,,BROOKLYN,ST JOHNS PLACE,,In Progress,,,,08 BROOKLYN,3012530017,BROOKLYN,997054,184042,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67182026338182,-73.9538425,"{'longitude': '-73.95384249656057', 'latitude': '40.67182026338182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051344,2019-12-01T01:41:11.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10034,165 SHERMAN AVENUE,SHERMAN AVENUE,ACADEMY STREET,WEST  204 STREET,ACADEMY STREET,WEST  204 STREET,,NEW YORK,SHERMAN AVENUE,,In Progress,,,,12 MANHATTAN,1022210011,MANHATTAN,1005613,254344,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.86476431663921,-73.92276447,"{'longitude': '-73.92276447154296', 'latitude': '40.86476431663921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051302,2019-12-01T01:40:33.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11694,180 BEACH  117 STREET,BEACH  117 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,,FAR ROCKAWAY,BEACH  117 STREET,,In Progress,,,,14 QUEENS,4162260074,QUEENS,1029314,150248,ONLINE,Unspecified,QUEENS,,,,,,,,40.57895755424285,-73.83777329,"{'longitude': '-73.83777329170152', 'latitude': '40.57895755424285', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051338,2019-12-01T01:39:57.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,10466,1170 229 DRIVE SOUTH,229 DRIVE SOUTH,BEND,EAST  229 STREET,BEND,EAST  229 STREET,,BRONX,229 DRIVE SOUTH,,In Progress,,,,12 BRONX,2049050001,BRONX,1027100,261849,PHONE,Unspecified,BRONX,,,,,,,,40.88528504760014,-73.84503275,"{'longitude': '-73.84503275492885', 'latitude': '40.88528504760014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052119,2019-12-01T01:38:12.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1422 DEKALB AVENUE,DEKALB AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,,BROOKLYN,DEKALB AVENUE,,In Progress,,,,04 BROOKLYN,3032460015,BROOKLYN,1005545,194409,PHONE,Unspecified,BROOKLYN,,,,,,,,40.70025894,-73.9232003,"{'longitude': '-73.92320029628164', 'latitude': '40.7002589423578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45054412,2019-12-01T01:37:34.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11218,525 OCEAN PARKWAY,OCEAN PARKWAY,DITMAS AVENUE,AVENUE F,DITMAS AVENUE,AVENUE F,,BROOKLYN,OCEAN PARKWAY,,In Progress,,,,12 BROOKLYN,3054000091,BROOKLYN,991860,170761,PHONE,Unspecified,BROOKLYN,,,,,,,,40.635372807521335,-73.97258148,"{'longitude': '-73.97258147895134', 'latitude': '40.635372807521335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45049638,2019-12-01T01:36:06.000,2019-12-01T01:54:10.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10036,697 10 AVENUE,10 AVENUE,WEST   47 STREET,WEST   48 STREET,WEST   47 STREET,WEST   48 STREET,,NEW YORK,10 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T06:54:13.000,04 MANHATTAN,1010760033,MANHATTAN,986227,217343,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.76323254555368,-73.99286328,"{'longitude': '-73.99286327534446', 'latitude': '40.76323254555368', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050733,2019-12-01T01:36:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,510 WEST  148 STREET,WEST  148 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,,NEW YORK,WEST  148 STREET,,In Progress,,,,09 MANHATTAN,1020790041,MANHATTAN,998969,240726,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.82740049650211,-73.94681499,"{'longitude': '-73.94681499332788', 'latitude': '40.82740049650211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45054262,2019-12-01T01:35:33.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,1944 UNIONPORT ROAD,UNIONPORT ROAD,SAGAMORE STREET,BEND,SAGAMORE STREET,BEND,,BRONX,UNIONPORT ROAD,,In Progress,,,,11 BRONX,2042560003,BRONX,1020522,248895,PHONE,Unspecified,BRONX,,,,,,,,40.84975978935839,-73.86889221,"{'longitude': '-73.86889220514804', 'latitude': '40.84975978935839', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052237,2019-12-01T01:35:01.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,623 WILSON AVENUE,WILSON AVENUE,SCHAEFER STREET,DECATUR STREET,SCHAEFER STREET,DECATUR STREET,,BROOKLYN,WILSON AVENUE,,In Progress,,,,04 BROOKLYN,3034300001,BROOKLYN,1010139,190625,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68986049828784,-73.90664674,"{'longitude': '-73.90664674430141', 'latitude': '40.68986049828784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45049061,2019-12-01T01:34:55.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,50 EAST  172 STREET,EAST  172 STREET,TOWNSEND AVENUE,WALTON AVENUE,TOWNSEND AVENUE,WALTON AVENUE,,BRONX,EAST  172 STREET,,In Progress,,,,04 BRONX,2028440050,BRONX,1007720,246017,MOBILE,Unspecified,BRONX,,,,,,,,40.841903839077396,-73.91517601,"{'longitude': '-73.91517600632936', 'latitude': '40.841903839077396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050499,2019-12-01T01:33:40.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11207,581 NEW JERSEY AVENUE,NEW JERSEY AVENUE,DUMONT AVENUE,LIVONIA AVENUE,DUMONT AVENUE,LIVONIA AVENUE,,BROOKLYN,NEW JERSEY AVENUE,,In Progress,,,,05 BROOKLYN,3038070001,BROOKLYN,1013904,181634,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66517043957043,-73.89311009,"{'longitude': '-73.89311008843933', 'latitude': '40.66517043957043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051454,2019-12-01T01:33:37.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,110 MT HOPE PLACE,MT HOPE PLACE,MORRIS AVENUE,GRAND CONCOURSE,MORRIS AVENUE,GRAND CONCOURSE,,BRONX,MT HOPE PLACE,,In Progress,,,,05 BRONX,2028050012,BRONX,1009726,248518,MOBILE,Unspecified,BRONX,,,,,,,,40.84876278642966,-73.90791653,"{'longitude': '-73.90791653379068', 'latitude': '40.84876278642966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051372,2019-12-01T01:33:03.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,11368,45-18 104 STREET,104 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,,CORONA,104 STREET,,In Progress,,,,04 QUEENS,4019800035,QUEENS,1023000,211399,PHONE,Unspecified,QUEENS,,,,,,,,40.74683309768847,-73.86015168,"{'longitude': '-73.860151683487', 'latitude': '40.74683309768847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45049249,2019-12-01T01:32:30.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1514 SEDGWICK AVENUE,SEDGWICK AVENUE,CROSS BRONX EXPWY ET    1 D SB,WEST  176 STREET,CROSS BRONX EXPWY ET    1 D SB,WEST  176 STREET,,BRONX,SEDGWICK AVENUE,,In Progress,,,,05 BRONX,2028800009,BRONX,1005011,247773,PHONE,Unspecified,BRONX,,,,,,,,40.846730326976626,-73.92496128,"{'longitude': '-73.92496128467603', 'latitude': '40.846730326976626', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051276,2019-12-01T01:32:14.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459,1339 PROSPECT AVENUE,PROSPECT AVENUE,EAST  169 STREET,FREEMAN STREET,EAST  169 STREET,FREEMAN STREET,,BRONX,PROSPECT AVENUE,,In Progress,,,,03 BRONX,2029680008,BRONX,1012610,241528,MOBILE,Unspecified,BRONX,,,,,,,,40.82956848987864,-73.89752183,"{'longitude': '-73.89752182981697', 'latitude': '40.82956848987864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051138,2019-12-01T01:31:56.000,2019-12-01T01:51:18.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,3820 BROADWAY,BROADWAY,FT WASHINGTON AVENUE,WEST  160 STREET,FT WASHINGTON AVENUE,WEST  160 STREET,,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:51:21.000,12 MANHATTAN,1021180001,MANHATTAN,999777,243641,PHONE,Unspecified,MANHATTAN,,,,,,,,40.83539994937566,-73.94388865,"{'longitude': '-73.94388865439112', 'latitude': '40.83539994937566', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45049328,2019-12-01T01:31:21.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10470,530 EAST  236 STREET,EAST  236 STREET,VIREO AVENUE,WEBSTER AVENUE,VIREO AVENUE,WEBSTER AVENUE,,BRONX,EAST  236 STREET,,In Progress,,,,12 BRONX,2033970023,BRONX,1022164,266744,ONLINE,Unspecified,BRONX,,,,,,,,40.89874284278329,-73.86285608,"{'longitude': '-73.86285607740338', 'latitude': '40.89874284278329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45053707,2019-12-01T01:30:04.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,45-18 104 STREET,104 STREET,45 AVENUE,46 AVENUE,45 AVENUE,46 AVENUE,,CORONA,104 STREET,,In Progress,,,,04 QUEENS,4019800035,QUEENS,1023000,211399,ONLINE,Unspecified,QUEENS,,,,,,,,40.74683309768847,-73.86015168,"{'longitude': '-73.860151683487', 'latitude': '40.74683309768847', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45049236,2019-12-01T01:29:19.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,11106,35-51 25 STREET,25 STREET,35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,,ASTORIA,CRESCENT STREET,,In Progress,,,,01 QUEENS,4003390021,QUEENS,1002908,215805,PHONE,Unspecified,QUEENS,,,,,,,,40.75899166463174,-73.93265122,"{'longitude': '-73.93265121719327', 'latitude': '40.75899166463174', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052769,2019-12-01T01:29:09.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,35-05 21 STREET,21 STREET,35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,,ASTORIA,21 STREET,,In Progress,,,,01 QUEENS,4003350002,QUEENS,1002135,216640,PHONE,Unspecified,QUEENS,,,,,,,,40.76128512241113,-73.93543925,"{'longitude': '-73.93543925142701', 'latitude': '40.76128512241113', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45049274,2019-12-01T01:29:00.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10475,3410 DE REIMER AVENUE,DE REIMER AVENUE,TILLOTSON AVENUE,DEAD END,TILLOTSON AVENUE,DEAD END,,BRONX,DE REIMER AVENUE,,In Progress,,,,12 BRONX,2052590016,BRONX,1029407,259793,ONLINE,Unspecified,BRONX,,,,,,,,40.879630475081456,-73.83670336,"{'longitude': '-73.83670335754574', 'latitude': '40.879630475081456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45053586,2019-12-01T01:28:53.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026,46 WEST  116 STREET,WEST  116 STREET,5 AVENUE,LENOX AVENUE,5 AVENUE,LENOX AVENUE,,NEW YORK,WEST  116 STREET,,In Progress,,,,10 MANHATTAN,1015997502,MANHATTAN,998537,231279,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.80147183533617,-73.94839607,"{'longitude': '-73.94839607264109', 'latitude': '40.80147183533617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45053781,2019-12-01T01:28:40.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10462,2009 CRUGER AVENUE,CRUGER AVENUE,DYRE AVENUE LINE,BRONXDALE AVENUE,DYRE AVENUE LINE,BRONXDALE AVENUE,,BRONX,CRUGER AVENUE,,In Progress,,,,11 BRONX,2042570040,BRONX,1021091,249158,MOBILE,Unspecified,BRONX,,,,,,,,40.850479289891744,-73.86683407,"{'longitude': '-73.86683407105077', 'latitude': '40.850479289891744', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45054938,2019-12-01T01:28:29.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11372,37-13 85 STREET,85 STREET,37 AVENUE,FORLEY STREET,37 AVENUE,FORLEY STREET,,JACKSON HEIGHTS,85 STREET,,In Progress,,,,03 QUEENS,4014730071,QUEENS,1017106,212378,MOBILE,Unspecified,QUEENS,,,,,,,,40.74954406701735,-73.88141825,"{'longitude': '-73.88141825228973', 'latitude': '40.74954406701735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45053767,2019-12-01T01:28:10.000,,NYPD,New York City Police Department,Noise - Residential,Loud Television,,11379,61-61 DRY HARBOR ROAD,DRY HARBOR ROAD,85 STREET,84 PLACE,85 STREET,84 PLACE,,MIDDLE VILLAGE,DRY HARBOR ROAD,,In Progress,,,,05 QUEENS,4029740060,QUEENS,1019706,203942,PHONE,Unspecified,QUEENS,,,,,,,,40.726379318130675,-73.87207898,"{'longitude': '-73.87207897570373', 'latitude': '40.726379318130675', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050730,2019-12-01T01:28:05.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11220,4402 3 AVENUE,3 AVENUE,44 STREET,45 STREET,44 STREET,45 STREET,,BROOKLYN,3 AVENUE,,In Progress,,,,07 BROOKLYN,3007360041,BROOKLYN,981142,176437,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65095493073116,-74.01120061,"{'longitude': '-74.01120061301445', 'latitude': '40.65095493073116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050487,2019-12-01T01:27:16.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,270 CLARKSON AVENUE,CLARKSON AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,,BROOKLYN,CLARKSON AVENUE,,In Progress,,,,17 BROOKLYN,3050660039,BROOKLYN,997828,178044,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.65535593070498,-73.95106436,"{'longitude': '-73.95106436172432', 'latitude': '40.65535593070498', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45053783,2019-12-01T01:27:10.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,,NEW YORK,AMSTERDAM AVENUE,,In Progress,,,,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.83881118,-73.93767696,"{'longitude': '-73.93767696356736', 'latitude': '40.8388111804014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050654,2019-12-01T01:26:56.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10012,12 SPRING STREET,SPRING STREET,BOWERY,ELIZABETH STREET,BOWERY,ELIZABETH STREET,,NEW YORK,SPRING STREET,,In Progress,,,,02 MANHATTAN,1004780018,MANHATTAN,985752,202047,PHONE,Unspecified,MANHATTAN,,,,,,,,40.721248933163274,-73.99458138,"{'longitude': '-73.99458138200244', 'latitude': '40.721248933163274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45051391,2019-12-01T01:26:30.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11374,65-61 SAUNDERS STREET,SAUNDERS STREET,65 ROAD,66 AVENUE,65 ROAD,66 AVENUE,,REGO PARK,SAUNDERS STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T06:29:51.000,06 QUEENS,4030860040,QUEENS,1023713,204320,ONLINE,Unspecified,QUEENS,,,,,,,,40.727399866110204,-73.85762,"{'longitude': '-73.85762000453174', 'latitude': '40.727399866110204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052099,2019-12-01T01:26:30.000,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,97 ARDEN STREET,ARDEN STREET,DONGAN PLACE,BROADWAY,DONGAN PLACE,BROADWAY,,NEW YORK,ARDEN STREET,,In Progress,,,,12 MANHATTAN,1021750150,MANHATTAN,1004021,254105,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.864112043376764,-73.92852087,"{'longitude': '-73.9285208712648', 'latitude': '40.864112043376764', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052209,2019-12-01T01:26:22.000,2019-12-01T01:27:47.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,10009,132 EAST    7 STREET,EAST    7 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,,NEW YORK,EAST    7 STREET,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please c,2019-12-01T06:27:51.000,03 MANHATTAN,1004027501,MANHATTAN,988909,203742,PHONE,Unspecified,MANHATTAN,,,,,,,,40.72590019820984,-73.98319101,"{'longitude': '-73.98319100972483', 'latitude': '40.72590019820984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45052018,2019-12-01T01:26:15.000,,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11355,42-60 MAIN STREET,MAIN STREET,FRANKLIN AVENUE,BLOSSOM AVENUE,FRANKLIN AVENUE,BLOSSOM AVENUE,,FLUSHING,MAIN STREET,,In Progress,,,,07 QUEENS,4051230061,QUEENS,1032012,213911,ONLINE,Unspecified,QUEENS,,,,,,,,40.75368380789539,-73.82760971,"{'longitude': '-73.82760971102647', 'latitude': '40.75368380789539', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
45050472,2019-12-01T01:25:15.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10457,2101 WEBSTER AVENUE,WEBSTER AVENUE,EAST  180 STREET,EAST  181 STREET,EAST  180 STREET,EAST  181 STREET,,BRONX,WEBSTER AVENUE,,In Progress,,,,05 BRONX,2031430120,BRONX,1012473,249889,PHONE,Unspecified,BRONX,,,,,,,,40.852517419663606,-73.89798169,"{'longitude': '-73.89798168945363', 'latitude': '40.852517419663606', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Noise
